order_id,customer_id,product_name,price,quantity,date,city
4669,1838,Monitor,344,5,2023-08-12,Новосибирск
4670,1278,Headphones,143,4,2023-09-12,Самара
4671,2640,Headphones,147,3,2024-12-18,Санкт-Петербург
4672,2388,Monitor,334,2,2023-11-08,Новосибирск
4673,1268,Headphones,140,1,2024-05-22,Новосибирск
4674,2640,Phone,841,1,2024-06-14,Самара
4675,1153,Laptop,1474,5,2024-11-13,Самара
4676,2887,Phone,802,2,2024-06-19,Екатеринбург
4677,194,Tablet,604,3,2023-01-01,Санкт-Петербург
4678,2692,Phone,727,4,2024-03-09,Екатеринбург
4679,488,Phone,532,3,2024-04-25,Самара
4680,2648,Keyboard,112,3,2024-06-24,Самара
4681,1126,Headphones,198,4,2023-12-23,Санкт-Петербург
4682,2521,Tablet,853,3,2024-09-01,Казань
4683,1407,Laptop,1486,1,2024-04-29,Казань
4684,1531,Monitor,359,4,2023-06-12,Екатеринбург
4685,1252,Monitor,313,5,2024-08-13,Москва
4686,2003,Monitor,250,1,2024-09-16,Самара
4687,1506,Keyboard,139,1,2023-10-25,Москва
4688,919,Keyboard,138,2,2023-07-05,Санкт-Петербург
4689,2781,Headphones,106,3,2023-09-15,Новосибирск
4690,1256,Monitor,297,4,2024-08-12,Новосибирск
4691,2616,Phone,693,1,2024-04-17,Москва
4692,892,Laptop,1249,3,2023-06-26,Самара
4693,1320,Headphones,82,3,2024-01-17,Москва
4694,1066,Headphones,154,4,2024-09-20,Самара
4695,2583,Headphones,132,1,2023-06-13,Новосибирск
4696,2343,Keyboard,128,1,2024-08-25,Москва
4697,409,Laptop,1421,4,2023-12-05,Санкт-Петербург
4698,2046,Laptop,1170,3,2024-07-14,Новосибирск
4699,1895,Laptop,973,5,2023-02-28,Санкт-Петербург
4700,2352,Keyboard,99,2,2023-05-12,Санкт-Петербург
4701,1037,Keyboard,109,4,2024-06-25,Екатеринбург
4702,1462,Tablet,791,4,2024-02-18,Казань
4703,1372,Tablet,834,2,2024-05-27,Казань
4704,197,Laptop,978,2,2024-07-19,Екатеринбург
4705,1472,Keyboard,42,1,2024-09-05,Новосибирск
4706,1754,Keyboard,68,3,2023-02-20,Казань
4707,1778,Keyboard,107,5,2024-05-01,Екатеринбург
4708,1736,Monitor,234,1,2023-12-13,Самара
4709,1681,Phone,639,5,2024-08-14,Самара
4710,2219,Keyboard,60,1,2024-10-30,Новосибирск
4711,1706,Phone,990,4,2024-10-08,Екатеринбург
4712,1975,Keyboard,113,1,2023-08-10,Санкт-Петербург
4713,499,Laptop,1112,5,2024-12-20,Москва
4714,1702,Monitor,206,5,2023-07-24,Новосибирск
4715,896,Keyboard,140,1,2024-07-23,Санкт-Петербург
4716,2479,Headphones,139,3,2023-04-21,Самара
4717,2622,Keyboard,62,1,2023-09-01,Казань
4718,2401,Monitor,361,5,2024-02-07,Казань
4719,1829,Laptop,897,5,2023-07-07,Екатеринбург
4720,1434,Laptop,1357,5,2024-03-10,Казань
4721,2331,Headphones,182,4,2023-03-07,Санкт-Петербург
4722,2774,Phone,943,1,2024-07-02,Новосибирск
4723,2918,Keyboard,118,5,2023-09-04,Санкт-Петербург
4724,2643,Tablet,637,1,2023-03-02,Казань
4725,689,Tablet,841,1,2024-01-03,Санкт-Петербург
4726,2239,Headphones,74,3,2024-09-23,Москва
4727,672,Headphones,127,2,2023-01-28,Самара
4728,1147,Phone,951,5,2023-07-05,Москва
4729,500,Keyboard,99,2,2023-06-25,Санкт-Петербург
4730,6,Phone,668,1,2023-04-12,Самара
4731,2352,Monitor,464,3,2024-07-24,Казань
4732,814,Phone,827,4,2024-08-27,Казань
4733,2019,Headphones,103,2,2024-04-13,Самара
4734,333,Tablet,584,1,2024-09-16,Санкт-Петербург
4735,2963,Monitor,429,5,2024-08-24,Самара
4736,1339,Tablet,442,1,2023-02-27,Екатеринбург
4737,1069,Monitor,230,5,2024-07-08,Москва
4738,2905,Laptop,968,5,2023-01-19,Новосибирск
4739,1725,Monitor,409,4,2023-09-27,Санкт-Петербург
4740,1711,Headphones,170,3,2023-05-18,Казань
4741,542,Monitor,495,4,2023-07-02,Екатеринбург
4742,1380,Keyboard,144,1,2024-08-08,Москва
4743,2284,Keyboard,57,3,2024-12-02,Москва
4744,2805,Tablet,533,2,2023-09-10,Екатеринбург
4745,883,Tablet,429,5,2023-08-01,Екатеринбург
4746,2322,Phone,772,2,2024-02-18,Самара
4747,1906,Laptop,1358,1,2024-01-03,Екатеринбург
4748,1706,Keyboard,129,1,2023-06-25,Санкт-Петербург
4749,2032,Monitor,470,2,2023-02-04,Санкт-Петербург
4750,705,Tablet,503,5,2023-01-15,Казань
4751,1597,Tablet,402,5,2024-07-01,Казань
4752,1038,Tablet,892,5,2024-03-01,Москва
4753,611,Tablet,597,2,2023-12-14,Самара
4754,1477,Keyboard,107,1,2023-10-20,Москва
4755,578,Headphones,87,1,2024-06-29,Самара
4756,2444,Monitor,325,5,2024-12-16,Новосибирск
4757,1852,Monitor,205,4,2024-07-03,Казань
4758,950,Tablet,430,3,2024-07-16,Санкт-Петербург
4759,121,Tablet,858,1,2023-02-13,Санкт-Петербург
4760,2150,Monitor,350,2,2023-11-22,Казань
4761,1571,Keyboard,96,2,2023-05-04,Самара
4762,623,Monitor,365,3,2024-12-02,Казань
4763,2796,Tablet,439,5,2024-12-28,Екатеринбург
4764,649,Phone,740,5,2024-04-02,Санкт-Петербург
4765,652,Phone,852,5,2023-02-10,Екатеринбург
4766,326,Headphones,136,1,2024-12-01,Самара
4767,975,Laptop,1466,4,2024-06-09,Санкт-Петербург
4768,2648,Phone,993,5,2024-10-20,Екатеринбург
4769,319,Headphones,100,5,2024-02-19,Екатеринбург
4770,694,Tablet,493,1,2024-11-21,Москва
4771,2532,Tablet,591,2,2023-02-21,Казань
4772,243,Headphones,94,4,2024-05-04,Самара
4773,1667,Tablet,757,2,2023-05-26,Екатеринбург
4774,2262,Keyboard,77,2,2023-03-19,Санкт-Петербург
4775,1983,Headphones,57,4,2023-06-24,Екатеринбург
4776,791,Laptop,1450,2,2024-06-03,Санкт-Петербург
4777,2497,Monitor,430,5,2024-04-30,Казань
4778,1369,Keyboard,64,1,2023-01-09,Новосибирск
4779,1740,Monitor,358,4,2023-04-29,Казань
4780,2365,Monitor,331,1,2024-09-23,Новосибирск
4781,2232,Phone,534,1,2023-12-14,Казань
4782,2048,Tablet,647,3,2023-09-13,Санкт-Петербург
4783,2849,Phone,552,1,2024-05-30,Новосибирск
4784,55,Laptop,1438,2,2024-10-01,Москва
4785,620,Headphones,171,5,2023-10-23,Москва
4786,377,Tablet,878,2,2024-12-07,Москва
4787,1978,Headphones,200,4,2023-10-11,Москва
4788,2609,Headphones,128,3,2024-03-25,Екатеринбург
4789,2179,Headphones,171,4,2023-11-26,Самара
4790,96,Tablet,856,2,2023-09-22,Самара
4791,2776,Phone,893,4,2023-05-08,Самара
4792,1793,Tablet,540,3,2023-07-25,Екатеринбург
4793,385,Tablet,529,1,2023-03-23,Самара
4794,2904,Phone,800,1,2023-04-23,Казань
4795,1268,Keyboard,107,2,2024-07-07,Санкт-Петербург
4796,2016,Monitor,250,1,2024-10-15,Санкт-Петербург
4797,1501,Headphones,159,4,2024-12-06,Санкт-Петербург
4798,697,Phone,918,2,2023-11-21,Казань
4799,2125,Phone,985,5,2024-07-20,Москва
4800,2719,Headphones,92,2,2024-05-23,Новосибирск
4801,296,Headphones,163,5,2023-10-01,Москва
4802,505,Laptop,1305,1,2023-10-23,Самара
4803,1315,Tablet,427,2,2023-10-16,Казань
4804,700,Headphones,53,1,2024-01-12,Самара
4805,2891,Laptop,1091,4,2024-06-23,Санкт-Петербург
4806,291,Phone,548,4,2024-03-18,Казань
4807,915,Headphones,62,3,2023-12-28,Санкт-Петербург
4808,513,Monitor,249,3,2023-06-11,Казань
4809,2631,Phone,574,2,2024-01-15,Новосибирск
4810,2187,Keyboard,90,3,2023-09-26,Екатеринбург
4811,931,Phone,665,4,2024-02-21,Новосибирск
4812,2093,Headphones,138,5,2024-07-14,Новосибирск
4813,2692,Laptop,1259,1,2024-11-27,Новосибирск
4814,2782,Monitor,267,1,2024-09-29,Самара
4815,300,Monitor,284,3,2023-10-30,Москва
4816,120,Phone,551,5,2023-07-16,Казань
4817,997,Phone,791,3,2024-09-05,Москва
4818,2649,Laptop,1413,4,2023-06-19,Казань
4819,1777,Laptop,901,1,2023-08-20,Москва
4820,2405,Headphones,121,1,2023-02-22,Казань
4821,1597,Phone,522,1,2024-06-18,Казань
4822,2161,Keyboard,111,3,2023-06-18,Новосибирск
4823,578,Phone,593,2,2023-11-24,Екатеринбург
4824,824,Monitor,393,1,2024-09-12,Москва
4825,637,Keyboard,43,3,2024-03-09,Новосибирск
4826,1451,Keyboard,143,4,2023-03-18,Екатеринбург
4827,827,Headphones,91,5,2024-01-10,Екатеринбург
4828,892,Phone,555,3,2023-06-12,Санкт-Петербург
4829,770,Keyboard,130,4,2023-08-11,Казань
4830,2533,Laptop,1285,2,2023-02-23,Новосибирск
4831,1165,Phone,558,5,2024-01-19,Самара
4832,1968,Laptop,1395,2,2024-05-14,Казань
4833,1739,Tablet,646,1,2024-11-20,Казань
4834,387,Phone,860,4,2023-07-18,Санкт-Петербург
4835,1184,Laptop,1134,5,2024-03-19,Москва
4836,1051,Monitor,488,2,2024-11-29,Самара
4837,1992,Phone,906,5,2024-02-08,Самара
4838,558,Tablet,803,5,2023-08-10,Санкт-Петербург
4839,1497,Keyboard,63,5,2023-02-09,Новосибирск
4840,1445,Monitor,375,4,2024-01-05,Самара
4841,1618,Keyboard,129,5,2024-03-07,Екатеринбург
4842,443,Laptop,1053,5,2024-07-10,Санкт-Петербург
4843,1749,Phone,891,5,2023-10-04,Самара
4844,1972,Laptop,1400,2,2023-02-22,Казань
4845,2338,Headphones,106,4,2024-12-16,Москва
4846,644,Tablet,406,2,2024-02-11,Санкт-Петербург
4847,309,Monitor,221,1,2023-06-14,Екатеринбург
4848,623,Phone,544,5,2023-08-08,Новосибирск
4849,335,Tablet,554,1,2024-11-11,Санкт-Петербург
4850,1906,Headphones,178,1,2024-09-25,Новосибирск
4851,1162,Phone,675,4,2024-02-18,Санкт-Петербург
4852,2130,Headphones,99,4,2024-07-22,Москва
4853,907,Headphones,142,5,2023-11-12,Москва
4854,918,Tablet,641,1,2024-05-14,Новосибирск
4855,1593,Tablet,562,4,2023-07-26,Санкт-Петербург
4856,690,Phone,759,3,2024-02-28,Санкт-Петербург
4857,164,Tablet,632,2,2024-01-02,Самара
4858,2922,Keyboard,47,2,2024-07-04,Новосибирск
4859,1184,Tablet,799,2,2024-03-26,Казань
4860,770,Keyboard,121,1,2024-03-24,Москва
4861,522,Phone,842,1,2023-01-10,Москва
4862,1611,Phone,534,2,2024-12-11,Казань
4863,86,Monitor,459,2,2024-09-28,Самара
4864,434,Laptop,1155,4,2023-12-03,Санкт-Петербург
4865,1029,Monitor,344,3,2023-07-23,Казань
4866,2203,Headphones,105,2,2024-02-06,Казань
4867,986,Tablet,480,5,2023-09-30,Самара
4868,2443,Headphones,93,1,2024-08-09,Москва
4869,650,Tablet,415,3,2023-06-11,Новосибирск
4870,2757,Laptop,815,2,2024-05-07,Екатеринбург
4871,1261,Tablet,493,4,2023-05-07,Казань
4872,441,Keyboard,55,2,2023-03-30,Екатеринбург
4873,2597,Headphones,179,5,2023-10-08,Екатеринбург
4874,708,Laptop,1377,5,2023-05-12,Москва
4875,1938,Headphones,193,3,2024-04-06,Самара
4876,250,Keyboard,81,5,2024-06-18,Казань
4877,808,Tablet,719,3,2023-04-09,Новосибирск
4878,1892,Phone,660,5,2024-06-02,Екатеринбург
4879,2541,Headphones,106,2,2024-02-09,Казань
4880,858,Laptop,1381,3,2024-04-30,Екатеринбург
4881,863,Tablet,400,1,2023-12-27,Самара
4882,1843,Headphones,195,4,2023-11-18,Новосибирск
4883,2359,Tablet,835,3,2024-07-19,Москва
4884,2120,Headphones,120,4,2023-04-08,Казань
4885,568,Phone,983,1,2024-09-18,Екатеринбург
4886,476,Keyboard,137,3,2023-02-22,Самара
4887,2505,Phone,739,2,2024-02-25,Москва
4888,1622,Headphones,176,4,2023-09-01,Москва
4889,1454,Monitor,221,4,2024-06-27,Екатеринбург
4890,728,Keyboard,118,3,2023-09-30,Москва
4891,2127,Tablet,439,1,2023-05-04,Новосибирск
4892,573,Monitor,310,4,2023-12-04,Самара
4893,276,Keyboard,73,4,2023-02-28,Санкт-Петербург
4894,99,Headphones,76,3,2023-10-01,Екатеринбург
4895,135,Laptop,1177,4,2024-06-04,Самара
4896,1013,Headphones,93,4,2024-07-27,Москва
4897,1488,Tablet,797,5,2024-03-10,Самара
4898,2715,Monitor,482,1,2023-03-30,Новосибирск
4899,774,Monitor,316,3,2024-07-30,Новосибирск
4900,2105,Tablet,485,1,2024-03-25,Санкт-Петербург
4901,2679,Tablet,845,3,2023-08-23,Санкт-Петербург
4902,101,Laptop,803,5,2024-08-09,Санкт-Петербург
4903,2438,Headphones,190,2,2024-11-29,Санкт-Петербург
4904,2385,Keyboard,35,2,2024-07-21,Казань
4905,2606,Monitor,311,3,2024-01-15,Москва
4906,2534,Keyboard,62,5,2023-07-26,Москва
4907,1633,Monitor,405,5,2024-05-24,Самара
4908,1153,Headphones,89,3,2024-11-13,Екатеринбург
4909,2398,Headphones,195,5,2024-05-29,Новосибирск
4910,749,Tablet,757,1,2024-05-25,Москва
4911,2056,Tablet,650,5,2023-05-03,Санкт-Петербург
4912,1275,Laptop,1060,4,2023-08-16,Екатеринбург
4913,156,Monitor,248,4,2024-10-15,Екатеринбург
4914,740,Tablet,613,2,2024-05-01,Екатеринбург
4915,2226,Monitor,367,2,2023-04-12,Самара
4916,1622,Monitor,229,2,2024-08-18,Новосибирск
4917,2304,Phone,959,2,2024-05-25,Екатеринбург
4918,1721,Keyboard,44,3,2023-06-10,Москва
4919,1631,Phone,530,3,2023-08-23,Новосибирск
4920,830,Laptop,1400,5,2024-03-23,Новосибирск
4921,1049,Keyboard,34,4,2024-02-24,Казань
4922,2158,Headphones,176,4,2023-05-16,Москва
4923,1785,Headphones,127,5,2024-11-23,Казань
4924,220,Tablet,494,2,2024-07-07,Санкт-Петербург
4925,2934,Headphones,186,3,2024-01-14,Самара
4926,1983,Keyboard,64,1,2023-01-10,Москва
4927,1284,Phone,630,1,2023-09-30,Казань
4928,2829,Phone,786,3,2023-01-02,Самара
4929,907,Monitor,427,3,2023-06-12,Санкт-Петербург
4930,2480,Monitor,498,5,2024-07-30,Казань
4931,882,Tablet,813,4,2024-05-08,Москва
4932,2130,Tablet,438,1,2023-01-21,Санкт-Петербург
4933,2234,Keyboard,148,3,2023-03-25,Казань
4934,842,Tablet,427,2,2023-08-18,Санкт-Петербург
4935,1135,Laptop,1359,5,2024-11-12,Екатеринбург
4936,279,Tablet,484,2,2024-04-22,Новосибирск
4937,2079,Monitor,262,1,2024-05-27,Казань
4938,2639,Monitor,408,5,2024-10-19,Казань
4939,2876,Tablet,843,5,2023-10-11,Москва
4940,2285,Keyboard,88,5,2023-11-06,Казань
4941,59,Phone,544,4,2024-03-24,Новосибирск
4942,602,Phone,726,4,2024-10-21,Новосибирск
4943,1690,Monitor,394,1,2024-08-22,Екатеринбург
4944,1396,Laptop,1123,1,2024-10-13,Санкт-Петербург
4945,2143,Headphones,169,2,2024-09-02,Москва
4946,136,Keyboard,134,4,2023-10-18,Самара
4947,74,Keyboard,43,4,2023-02-06,Казань
4948,234,Laptop,1212,1,2023-10-28,Самара
4949,700,Laptop,1325,3,2024-04-07,Санкт-Петербург
4950,154,Tablet,694,1,2024-03-24,Санкт-Петербург
4951,1126,Phone,548,5,2023-08-28,Новосибирск
4952,235,Keyboard,138,3,2023-04-09,Казань
4953,995,Keyboard,38,3,2024-07-11,Самара
4954,2545,Laptop,1083,4,2023-04-07,Екатеринбург
4955,1079,Headphones,177,1,2024-03-17,Казань
4956,2553,Keyboard,119,1,2024-05-04,Казань
4957,340,Phone,811,3,2023-07-06,Новосибирск
4958,1194,Headphones,96,1,2024-09-22,Москва
4959,1354,Keyboard,111,1,2024-11-27,Казань
4960,335,Phone,904,1,2024-06-08,Казань
4961,998,Laptop,1134,5,2023-09-01,Казань
4962,119,Phone,870,2,2024-07-11,Самара
4963,1206,Keyboard,86,1,2023-10-03,Новосибирск
4964,2445,Keyboard,49,2,2023-03-09,Москва
4965,305,Keyboard,131,3,2024-09-03,Екатеринбург
4966,700,Monitor,229,1,2024-05-15,Самара
4967,1087,Monitor,273,4,2023-08-16,Санкт-Петербург
4968,585,Laptop,1058,3,2023-08-09,Санкт-Петербург
4969,908,Keyboard,78,2,2024-07-11,Казань
4970,537,Keyboard,36,4,2024-05-18,Казань
4971,799,Phone,603,5,2023-03-12,Екатеринбург
4972,2646,Tablet,828,2,2024-03-04,Санкт-Петербург
4973,480,Laptop,847,2,2024-06-30,Новосибирск
4974,748,Headphones,70,2,2023-01-03,Казань
4975,61,Tablet,758,3,2024-01-20,Казань
4976,2055,Tablet,585,3,2024-10-26,Новосибирск
4977,2278,Laptop,936,4,2023-04-04,Казань
4978,270,Phone,969,4,2024-03-31,Санкт-Петербург
4979,2010,Laptop,888,3,2023-08-26,Казань
4980,2123,Laptop,1188,5,2024-07-03,Санкт-Петербург
4981,1664,Phone,604,5,2024-06-02,Москва
4982,963,Tablet,789,1,2024-06-25,Самара
4983,677,Headphones,150,2,2023-05-09,Самара
4984,1937,Headphones,138,1,2024-05-21,Самара
4985,1802,Keyboard,82,1,2024-11-21,Санкт-Петербург
4986,649,Headphones,119,4,2024-09-24,Екатеринбург
4987,2578,Tablet,538,3,2023-10-03,Санкт-Петербург
4988,2069,Tablet,679,4,2024-02-22,Казань
4989,691,Keyboard,116,5,2023-05-12,Екатеринбург
4990,2973,Tablet,890,4,2023-07-02,Новосибирск
4991,990,Monitor,201,1,2024-02-26,Казань
4992,327,Keyboard,34,4,2024-01-16,Самара
4993,926,Headphones,193,1,2024-02-07,Москва
4994,2168,Monitor,256,5,2024-09-06,Самара
4995,979,Headphones,190,2,2023-12-22,Москва
4996,2524,Keyboard,42,4,2024-04-27,Новосибирск
4997,1453,Headphones,180,4,2023-08-23,Москва
4998,861,Tablet,709,2,2023-11-21,Казань
4999,2024,Laptop,921,3,2023-05-06,Москва
5000,2720,Tablet,777,5,2023-04-18,Новосибирск
5001,2064,Phone,753,4,2023-05-25,Москва
5002,2449,Monitor,252,2,2023-03-14,Санкт-Петербург
5003,1527,Phone,630,3,2024-04-18,Самара
5004,2844,Phone,682,3,2023-02-23,Екатеринбург
5005,2154,Headphones,68,2,2023-02-19,Екатеринбург
5006,869,Tablet,444,2,2024-12-10,Новосибирск
5007,1738,Tablet,446,5,2024-01-26,Казань
5008,135,Laptop,1428,5,2023-10-07,Москва
5009,2341,Phone,640,5,2023-03-24,Москва
5010,2482,Laptop,1039,4,2023-03-04,Санкт-Петербург
5011,2833,Keyboard,95,3,2024-01-27,Екатеринбург
5012,1884,Keyboard,78,1,2023-07-28,Новосибирск
5013,1416,Tablet,429,2,2024-02-18,Екатеринбург
5014,555,Laptop,1085,4,2024-12-30,Казань
5015,1624,Monitor,266,3,2024-07-11,Санкт-Петербург
5016,739,Phone,643,1,2023-07-11,Новосибирск
5017,2309,Phone,642,3,2023-02-19,Екатеринбург
5018,932,Monitor,344,1,2023-11-12,Санкт-Петербург
5019,2675,Tablet,723,3,2024-11-13,Казань
5020,2204,Monitor,334,5,2024-05-28,Самара
5021,1616,Headphones,50,1,2023-11-28,Самара
5022,632,Phone,927,4,2024-02-04,Новосибирск
5023,1637,Headphones,162,5,2024-01-02,Казань
5024,124,Keyboard,92,5,2024-09-16,Москва
5025,2271,Tablet,804,3,2023-12-30,Самара
5026,845,Monitor,261,5,2024-12-20,Новосибирск
5027,2627,Monitor,496,3,2023-08-30,Казань
5028,371,Phone,888,1,2024-09-06,Самара
5029,558,Monitor,500,4,2024-10-07,Самара
5030,139,Tablet,613,3,2024-02-13,Новосибирск
5031,658,Phone,619,5,2024-09-28,Екатеринбург
5032,712,Phone,633,3,2024-01-03,Самара
5033,1101,Tablet,702,2,2023-12-29,Москва
5034,990,Headphones,141,4,2024-10-28,Самара
5035,2862,Monitor,319,4,2023-08-06,Новосибирск
5036,528,Tablet,656,3,2024-10-31,Санкт-Петербург
5037,109,Headphones,187,2,2024-09-01,Казань
5038,2746,Headphones,142,2,2023-03-26,Санкт-Петербург
5039,804,Headphones,77,1,2024-02-17,Новосибирск
5040,1929,Phone,904,1,2024-10-26,Москва
5041,1045,Phone,566,2,2023-04-08,Санкт-Петербург
5042,2903,Monitor,474,4,2024-05-11,Санкт-Петербург
5043,632,Monitor,459,5,2024-11-30,Санкт-Петербург
5044,1214,Tablet,495,3,2023-11-07,Казань
5045,562,Monitor,322,5,2023-05-19,Самара
5046,1180,Laptop,1365,3,2024-05-15,Новосибирск
5047,2747,Phone,560,2,2023-01-29,Новосибирск
5048,2458,Keyboard,76,3,2023-05-11,Екатеринбург
5049,2359,Laptop,952,1,2024-05-02,Новосибирск
5050,1762,Tablet,668,5,2024-05-17,Новосибирск
5051,2391,Laptop,1412,2,2023-07-02,Санкт-Петербург
5052,2293,Phone,900,5,2024-05-18,Самара
5053,2593,Phone,615,1,2024-11-16,Москва
5054,2204,Keyboard,90,5,2024-11-17,Новосибирск
5055,559,Headphones,113,4,2023-03-26,Москва
5056,2661,Laptop,943,1,2024-01-04,Москва
5057,2138,Monitor,211,2,2024-04-21,Москва
5058,2705,Monitor,415,3,2024-09-02,Самара
5059,1751,Keyboard,41,1,2024-01-26,Санкт-Петербург
5060,1464,Tablet,555,1,2023-05-11,Самара
5061,165,Keyboard,147,1,2023-04-11,Новосибирск
5062,2270,Tablet,848,1,2023-07-21,Самара
5063,2302,Headphones,163,1,2024-05-04,Новосибирск
5064,758,Phone,958,5,2024-08-18,Новосибирск
5065,1712,Phone,814,2,2023-11-28,Санкт-Петербург
5066,42,Monitor,281,5,2024-03-07,Москва
5067,2935,Monitor,335,3,2024-10-28,Екатеринбург
5068,2383,Tablet,784,3,2024-05-28,Санкт-Петербург
5069,2197,Keyboard,106,2,2024-05-25,Новосибирск
5070,1965,Phone,648,5,2023-04-26,Самара
5071,770,Monitor,219,1,2023-02-13,Самара
5072,878,Phone,973,3,2023-10-21,Москва
5073,777,Monitor,393,2,2023-04-13,Санкт-Петербург
5074,2898,Tablet,749,3,2024-09-23,Самара
5075,866,Monitor,436,3,2023-10-31,Санкт-Петербург
5076,1697,Phone,956,5,2023-03-28,Санкт-Петербург
5077,2904,Keyboard,57,5,2024-06-06,Новосибирск
5078,2989,Keyboard,50,4,2024-12-10,Екатеринбург
5079,2540,Phone,636,1,2024-10-27,Санкт-Петербург
5080,266,Phone,966,3,2024-08-19,Новосибирск
5081,2285,Headphones,83,3,2024-08-16,Казань
5082,464,Tablet,419,2,2023-12-27,Казань
5083,1434,Phone,504,3,2023-02-17,Казань
5084,888,Phone,910,2,2024-12-17,Екатеринбург
5085,560,Phone,582,5,2024-03-13,Казань
5086,2633,Monitor,200,1,2024-02-23,Екатеринбург
5087,1778,Monitor,459,1,2024-07-08,Екатеринбург
5088,1220,Monitor,357,3,2024-12-02,Казань
5089,2164,Headphones,168,3,2023-10-21,Санкт-Петербург
5090,2149,Keyboard,83,2,2023-12-16,Санкт-Петербург
5091,1936,Keyboard,102,4,2024-03-26,Самара
5092,512,Monitor,310,2,2023-09-28,Москва
5093,2388,Phone,952,3,2024-01-15,Новосибирск
5094,2412,Phone,778,5,2023-01-22,Самара
5095,1668,Tablet,474,1,2024-01-11,Екатеринбург
5096,204,Monitor,410,2,2024-01-15,Екатеринбург
5097,2751,Monitor,354,2,2024-11-29,Москва
5098,89,Phone,971,3,2024-12-30,Новосибирск
5099,482,Headphones,94,1,2024-04-27,Санкт-Петербург
5100,636,Headphones,114,1,2024-12-02,Екатеринбург
5101,1627,Laptop,1397,5,2024-11-06,Новосибирск
5102,1450,Headphones,189,3,2024-12-22,Москва
5103,2671,Headphones,56,5,2023-11-22,Санкт-Петербург
5104,1547,Laptop,1212,3,2023-07-17,Самара
5105,337,Monitor,456,5,2024-12-23,Москва
5106,2604,Laptop,1054,4,2024-07-25,Казань
5107,1079,Laptop,1341,5,2024-02-05,Казань
5108,69,Keyboard,135,4,2024-11-13,Казань
5109,2228,Laptop,1058,1,2023-09-12,Казань
5110,2814,Tablet,408,4,2023-10-30,Москва
5111,2792,Tablet,683,3,2023-08-01,Екатеринбург
5112,641,Tablet,534,1,2023-02-17,Санкт-Петербург
5113,2231,Monitor,315,3,2024-04-12,Новосибирск
5114,606,Phone,857,2,2023-04-03,Москва
5115,2246,Tablet,830,1,2023-07-22,Санкт-Петербург
5116,770,Tablet,630,4,2023-04-23,Екатеринбург
5117,1981,Laptop,1426,3,2024-11-23,Казань
5118,254,Monitor,358,5,2023-10-14,Москва
5119,82,Laptop,1345,5,2024-10-10,Казань
5120,2380,Laptop,1462,3,2023-09-08,Москва
5121,2430,Keyboard,135,1,2024-10-12,Санкт-Петербург
5122,2312,Laptop,1242,1,2023-09-23,Санкт-Петербург
5123,2637,Monitor,398,1,2023-03-11,Санкт-Петербург
5124,2026,Headphones,174,2,2023-01-13,Москва
5125,2259,Headphones,190,4,2024-10-31,Казань
5126,2501,Phone,538,4,2023-02-25,Казань
5127,430,Phone,658,5,2024-04-14,Екатеринбург
5128,511,Keyboard,40,5,2024-05-30,Екатеринбург
5129,665,Tablet,416,4,2023-07-29,Москва
5130,366,Monitor,307,5,2024-02-14,Екатеринбург
5131,861,Laptop,1399,3,2024-05-05,Екатеринбург
5132,461,Headphones,103,2,2024-02-27,Казань
5133,1185,Laptop,1096,1,2023-06-15,Самара
5134,2536,Tablet,502,2,2023-06-26,Новосибирск
5135,2296,Laptop,1174,4,2023-12-03,Казань
5136,1677,Headphones,171,5,2024-12-25,Екатеринбург
5137,2546,Phone,991,1,2024-11-19,Москва
5138,512,Tablet,736,1,2023-02-11,Самара
5139,649,Monitor,479,3,2023-11-20,Санкт-Петербург
5140,1694,Keyboard,54,3,2023-04-05,Казань
5141,1555,Tablet,874,1,2023-04-10,Самара
5142,1677,Laptop,1060,4,2023-08-29,Санкт-Петербург
5143,754,Laptop,1389,5,2023-01-28,Новосибирск
5144,878,Phone,891,5,2024-06-27,Москва
5145,350,Monitor,303,5,2023-06-11,Самара
5146,2636,Tablet,586,2,2024-06-30,Москва
5147,553,Monitor,236,3,2024-08-15,Москва
5148,2213,Headphones,115,5,2024-03-29,Новосибирск
5149,762,Tablet,680,1,2023-05-12,Казань
5150,2579,Phone,627,4,2023-01-29,Санкт-Петербург
5151,1659,Phone,515,1,2023-09-24,Новосибирск
5152,764,Keyboard,124,4,2023-02-08,Екатеринбург
5153,1444,Laptop,1108,4,2023-10-16,Новосибирск
5154,1559,Keyboard,52,2,2024-12-31,Новосибирск
5155,2613,Headphones,92,4,2024-05-23,Новосибирск
5156,1903,Keyboard,147,1,2023-08-19,Санкт-Петербург
5157,894,Tablet,760,2,2023-05-12,Новосибирск
5158,380,Phone,874,4,2023-12-14,Самара
5159,2306,Headphones,50,5,2023-04-10,Самара
5160,332,Laptop,1224,2,2024-07-12,Казань
5161,1752,Headphones,107,1,2024-01-04,Санкт-Петербург
5162,1754,Keyboard,138,2,2024-11-23,Новосибирск
5163,2627,Keyboard,55,1,2023-04-09,Самара
5164,245,Monitor,390,1,2023-03-18,Москва
5165,1447,Headphones,158,4,2024-07-07,Казань
5166,1719,Headphones,165,5,2024-05-01,Екатеринбург
5167,2528,Monitor,221,3,2023-02-28,Москва
5168,307,Headphones,81,5,2024-02-21,Екатеринбург
5169,381,Keyboard,42,2,2023-04-01,Екатеринбург
